background_id,source_scenario_ids,scenario_type,rho,class1_share,slots_per_day,horizon_class1,horizon_class2,cancel_class1_focal,cancel_class2_background,average_utilization,booked_slot_utilization,overall_percent_serviced,mean_accepted_booking_delay,mean_offered_booking_delay,class_1_percent_serviced,class_2_percent_serviced,overall_balking_rate,class_1_balking_rate,class_2_balking_rate,class_1_slot_utilization,class_2_slot_utilization,class_1_booked_slot_utilization,class_2_booked_slot_utilization,class_1_mean_offered_booking_delay,class_2_mean_offered_booking_delay,access_advantage_class_1,balking_rate_gap_class_1,delay_advantage_class_1,seed,class_1_arrivals,class_2_arrivals,class_1_offered,class_2_offered,class_1_booked,class_2_booked,class_1_balked,class_2_balked,class_1_canceled,class_2_canceled,class_1_no_show,class_2_no_show,class_1_served,class_2_served,class_1_no_offer_rate,class_2_no_offer_rate,overall_no_offer_rate,class_1_mean_accepted_booking_delay,class_2_mean_accepted_booking_delay,class_1_balk_rate_per_arrival,class_2_balk_rate_per_arrival,class_1_no_show_rate_per_arrival,class_2_no_show_rate_per_arrival,class_1_cancel_rate_per_arrival,class_2_cancel_rate_per_arrival,total_arrivals,total_offered
H1B0198,S166,sobol_symmetric,1.25,0.9,32,14,14,0.1,0.5,0.697945205479452,1.0,0.5569507950590323,2.6565208489729066,2.6565208489729066,0.5891736599380056,0.25806451612903225,0.0,0.0,0.0,0.667208904109589,0.031506849315068496,0.9553938356164383,0.046061643835616436,2.6606184319951613,2.6185133239831697,0.3311091438089734,0.0,-0.04210510801199163,2023,13227,1426,13227,1426,13227,1426,0,0,2068,888,3366,170,7793,368,0.0,0.0,0.0,2.6606184319951613,2.6185133239831697,0.0,0.0,0.2544794738035836,0.11921458625525946,0.15634686625841082,0.6227208976157083,14653,14653
H1B0198,S166,sobol_symmetric,1.25,0.9,32,14,14,0.1,0.5,0.7009417808219178,1.0,0.5646929068725443,2.553939477493624,2.553939477493624,0.597341733251383,0.2796780684104628,0.0,0.0,0.0,0.665667808219178,0.03570205479452055,0.9492294520547945,0.05085616438356164,2.5517824216349108,2.572769953051643,0.3176636648409202,0.0,0.020987531416732264,2024,13016,1491,13016,1491,13016,1491,0,0,1929,897,3312,177,7775,417,0.0,0.0,0.0,2.5517824216349108,2.572769953051643,0.0,0.0,0.2544560540872772,0.11871227364185111,0.1482022126613399,0.6016096579476862,14507,14507
H1B0198,S166,sobol_symmetric,1.25,0.9,32,14,14,0.1,0.5,0.6962328767123288,1.0,0.5582334816843547,2.5990414241698048,2.5990414241698048,0.5904320048676605,0.2676733013040494,0.0,0.0,0.0,0.6646404109589041,0.03339041095890411,0.9533390410958904,0.04785958904109589,2.6020687557042894,2.571722717913521,0.322758703563611,0.0,-0.0303460377907685,2025,13148,1457,13148,1457,13148,1457,0,0,2013,898,3372,169,7763,390,0.0,0.0,0.0,2.6020687557042894,2.571722717913521,0.0,0.0,0.2564648615759051,0.11599176389842142,0.15310313355643443,0.6163349347975292,14605,14605
H1B0198,S166,sobol_symmetric,1.25,0.9,32,14,14,0.1,0.5,0.6986301369863014,1.0,0.5671444475368773,2.514681324798219,2.514681324798219,0.5975119765105857,0.2923076923076923,0.0,0.0,0.0,0.6620719178082192,0.03578767123287671,0.9477739726027398,0.05059931506849315,2.5150672229949005,2.511188811188811,0.3052042842028934,0.0,-0.003878411806089499,2026,12942,1430,12942,1430,12942,1430,0,0,1872,839,3337,173,7733,418,0.0,0.0,0.0,2.5150672229949005,2.511188811188811,0.0,0.0,0.2578426827383712,0.12097902097902098,0.14464534075104313,0.5867132867132867,14372,14372
H1B0198,S166,sobol_symmetric,1.25,0.9,32,14,14,0.1,0.5,0.7013698630136986,1.0,0.5674757281553398,2.5614424410540915,2.5614424410540915,0.5998607673267327,0.2868632707774799,0.0,0.0,0.0,0.6639554794520548,0.03664383561643836,0.947345890410959,0.05214041095890411,2.5582456683168315,2.589142091152815,0.31299749654925274,0.0,0.030896422835983373,2027,12928,1492,12928,1492,12928,1492,0,0,1863,883,3310,181,7755,428,0.0,0.0,0.0,2.5582456683168315,2.589142091152815,0.0,0.0,0.2560334158415842,0.12131367292225201,0.14410581683168316,0.5918230563002681,14420,14420
H1B0198,S166,sobol_symmetric,1.25,0.9,32,14,14,0.1,0.5,0.7053082191780822,1.0,0.5584512285927029,2.6945102551952886,2.6945102551952886,0.5921897424276759,0.26727509778357234,0.0,0.0,0.0,0.6712328767123288,0.0351027397260274,0.9499143835616438,0.050684931506849315,2.69824004834202,2.66232073011734,0.3249146446441035,0.0,-0.03591931822467975,2028,13239,1534,13239,1534,13239,1534,0,0,2144,942,3255,182,7840,410,0.0,0.0,0.0,2.69824004834202,2.66232073011734,0.0,0.0,0.24586449127577611,0.11864406779661017,0.16194576629654808,0.6140808344198174,14773,14773
H1B0198,S166,sobol_symmetric,1.25,0.9,32,14,14,0.1,0.5,0.6958904109589041,1.0,0.5518672199170125,2.7236922658322564,2.7236922658322564,0.5843027647680918,0.2583732057416268,0.0,0.0,0.0,0.6622431506849316,0.032363013698630136,0.9521404109589041,0.04743150684931507,2.7229944100317267,2.730006835269993,0.32592955902646503,0.0,0.007012425238266395,2029,13238,1463,13238,1463,13238,1463,0,0,2117,909,3386,176,7735,378,0.0,0.0,0.0,2.7229944100317267,2.730006835269993,0.0,0.0,0.25577881855265144,0.12030075187969924,0.1599184166792567,0.621326042378674,14701,14701
H1B0198,S166,sobol_symmetric,1.25,0.9,32,14,14,0.1,0.5,0.7049657534246575,1.0,0.5579297245963912,2.722561389228056,2.722561389228056,0.5907863145258103,0.24823196605374823,0.0,0.0,0.0,0.6741438356164383,0.0300513698630137,0.9555650684931507,0.04400684931506849,2.720063025210084,2.746110325318246,0.3425543484720621,0.0,0.02604730010816203,2030,13328,1414,13328,1414,13328,1414,0,0,2167,900,3287,163,7874,351,0.0,0.0,0.0,2.720063025210084,2.746110325318246,0.0,0.0,0.2466236494597839,0.11527581329561527,0.16259003601440578,0.6364922206506365,14742,14742
H1B0198,S166,sobol_symmetric,1.25,0.9,32,14,14,0.1,0.5,0.7005993150684932,1.0,0.5572420364824394,2.715967873672747,2.715967873672747,0.5905494008591454,0.2466619817287421,0.0,0.0,0.0,0.6708904109589041,0.0300513698630137,0.9581335616438356,0.04246575342465753,2.7158037531087498,2.7174982431482784,0.3438874191304033,0.0,0.0016944900395285956,2031,13269,1423,13269,1423,13269,1423,0,0,2078,927,3355,145,7836,351,0.0,0.0,0.0,2.7158037531087498,2.7174982431482784,0.0,0.0,0.252844977014093,0.10189739985945186,0.15660562212676163,0.651440618411806,14692,14692
H1B0198,S166,sobol_symmetric,1.25,0.9,32,14,14,0.1,0.5,0.7046232876712328,1.0,0.5575687918328713,2.6770333310797105,2.6770333310797105,0.5916936760382905,0.260498687664042,0.0,0.0,0.0,0.6720890410958904,0.03398972602739726,0.9544520547945206,0.048287671232876715,2.6788271651466045,2.661417322834646,0.3311949883742485,0.0,-0.017409842311958634,2032,13267,1524,13267,1524,13267,1524,0,0,2119,960,3298,167,7850,397,0.0,0.0,0.0,2.6788271651466045,2.661417322834646,0.0,0.0,0.24858671892666012,0.10958005249343832,0.15971960503504937,0.6299212598425197,14791,14791
H1B0198,S166,sobol_symmetric,1.25,0.9,32,14,14,0.1,0.5,0.6980308219178082,1.0,0.5630947455523376,2.541856295683354,2.541856295683354,0.5930384114084183,0.295407813570939,0.0,0.0,0.0,0.6622431506849316,0.03690068493150685,0.9490582191780822,0.05214041095890411,2.5446599708655984,2.516792323509253,0.2976305978374793,0.0,-0.027867647356345504,2033,13043,1459,13043,1459,13043,1459,0,0,1958,850,3350,178,7735,431,0.0,0.0,0.0,2.5446599708655984,2.516792323509253,0.0,0.0,0.2568427509008664,0.12200137080191913,0.15011883769071532,0.5825908156271419,14502,14502
H1B0198,S166,sobol_symmetric,1.25,0.9,32,14,14,0.1,0.5,0.6952910958904109,1.0,0.5605767903960259,2.5843797433420725,2.5843797433420725,0.5932812978267523,0.2608695652173913,0.0,0.0,0.0,0.6637842465753425,0.03184931506849315,0.9527397260273973,0.04794520547945205,2.5831802877257424,2.5953716690042077,0.332411732609361,0.0,0.012191381278465308,2034,13068,1426,13068,1426,13068,1426,0,0,1940,866,3375,188,7753,372,0.0,0.0,0.0,2.5831802877257424,2.5953716690042077,0.0,0.0,0.25826446280991733,0.13183730715287517,0.14845423936333027,0.6072931276297335,14494,14494
H1B0198,S166,sobol_symmetric,1.25,0.9,32,14,14,0.1,0.5,0.6916095890410959,1.0,0.55646492434663,2.5971801925722144,2.5971801925722144,0.5857230018303844,0.28781512605042014,0.0,0.0,0.0,0.6575342465753424,0.03518835616438356,0.9516267123287672,0.04897260273972603,2.5977730323367907,2.5917366946778713,0.29790787577996425,0.0,-0.006036337658919422,2035,13112,1428,13112,1428,13112,1428,0,0,1997,856,3435,161,7680,411,0.0,0.0,0.0,2.5977730323367907,2.5917366946778713,0.0,0.0,0.261973764490543,0.11274509803921569,0.1523032336790726,0.5994397759103641,14540,14540
H1B0198,S166,sobol_symmetric,1.25,0.9,32,14,14,0.1,0.5,0.7037671232876712,1.0,0.5544647660032276,2.8043975255513716,2.8043975255513716,0.5894168790286314,0.2496732026143791,0.0,0.0,0.0,0.6732876712328767,0.03270547945205479,0.9559931506849315,0.046917808219178084,2.8061759856093538,2.7888888888888888,0.3397436764142523,0.0,-0.017287096720465023,2036,13342,1530,13342,1530,13342,1530,0,0,2176,982,3302,166,7864,382,0.0,0.0,0.0,2.8061759856093538,2.7888888888888888,0.0,0.0,0.2474891320641583,0.1084967320261438,0.1630939889072103,0.6418300653594772,14872,14872
H1B0198,S166,sobol_symmetric,1.25,0.9,32,14,14,0.1,0.5,0.7005993150684932,1.0,0.5531512036786583,2.7257235596429537,2.7257235596429537,0.5884386980380365,0.23703703703703705,0.0,0.0,0.0,0.6702054794520548,0.030136986301369864,0.9553938356164383,0.04426369863013699,2.726828534916936,2.715824915824916,0.35140166100099945,0.0,-0.011003619092019967,2037,13303,1485,13303,1485,13303,1485,0,0,2144,968,3331,165,7828,352,0.0,0.0,0.0,2.726828534916936,2.715824915824916,0.0,0.0,0.25039464782379917,0.1111111111111111,0.16116665413816433,0.6518518518518519,14788,14788
H1B0198,S166,sobol_symmetric,1.25,0.9,32,14,14,0.1,0.5,0.6961472602739726,1.0,0.5593231996698534,2.606300295756242,2.606300295756242,0.5924159680024613,0.2795838751625488,0.0,0.0,0.0,0.6594178082191781,0.036815068493150686,0.947345890410959,0.053082191780821915,2.6061072225213446,2.607932379713914,0.31283209283991253,0.0,0.001825157192569371,2038,13001,1538,13001,1538,13001,1538,0,0,1936,918,3363,190,7702,430,0.0,0.0,0.0,2.6061072225213446,2.607932379713914,0.0,0.0,0.25867240981462963,0.1235370611183355,0.14891162218290901,0.5968790637191157,14539,14539
H1B0198,S166,sobol_symmetric,1.25,0.9,32,14,14,0.1,0.5,0.6940924657534246,1.0,0.5525079970053767,2.693731708977064,2.693731708977064,0.5829122992232864,0.2709497206703911,0.0,0.0,0.0,0.6618150684931506,0.03321917808219178,0.955736301369863,0.046832191780821916,2.6940653042756955,2.690642458100559,0.3119625785528953,0.0,-0.0034228461751366623,2039,13261,1432,13261,1432,13261,1432,0,0,2098,885,3433,159,7730,388,0.0,0.0,0.0,2.6940653042756955,2.690642458100559,0.0,0.0,0.2588794208581555,0.11103351955307263,0.15820827991855818,0.6180167597765364,14693,14693
H1B0198,S166,sobol_symmetric,1.25,0.9,32,14,14,0.1,0.5,0.7002568493150685,1.0,0.5635161201432901,2.611738771011298,2.611738771011298,0.5966808769792935,0.24782608695652175,0.0,0.0,0.0,0.6710616438356164,0.02928082191780822,0.9572773972602739,0.04297945205479452,2.6116017052375153,2.6130434782608694,0.34885479002277175,0.0,0.0014417730233540205,2040,13136,1380,13136,1380,13136,1380,0,0,1955,878,3343,160,7838,342,0.0,0.0,0.0,2.6116017052375153,2.6130434782608694,0.0,0.0,0.2544914738124239,0.11594202898550725,0.1488276492082826,0.636231884057971,14516,14516
